title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Beyond goldfish memory: Long-term open-domain conversation,"J Xu, A Szlam, J Weston",2022,463,"Despite recent improvements in open-domain dialogue models, state of the art models are trained and evaluated on short conversations with little context. In contrast, the long-term conversation setting has hardly been studied. In this work we collect and release a human-human dataset consisting of multiple chat sessions whereby the speaking partners learn about each other's interests and discuss the things they have learnt from past sessions. We show how existing models trained on existing datasets perform poorly in this long-term …",RZlv9yF3ZNEJ,"J Xu, A Szlam, J Weston - Proceedings of the 60th annual meeting …, 2022 - aclanthology.org",[],https://aclanthology.org/2022.acl-long.356/,unknown,unknown
Beyond goldfish memory: Long-term open-domain conversation. arXiv 2021,"J Xu, A Szlam, J Weston",2021,12,,BH-2Xdpa-aQJ,"J Xu, A Szlam, J Weston - arXiv preprint arXiv:2107.07567, 2021",[],,unknown,unknown
